Domain Code,Domain,Area Code (M49),Country,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","3922801","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","4025177","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","4212435","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","4730147","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","6472287","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","5994082","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","5932937","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","6400319","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","7711644","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","7061579","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","7003761","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","8651438","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","7781772","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","8178827","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","8728679","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","7789898","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","7571407","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","7609654","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","7735038","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","7410543","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","8280976","E","Estimated value"
"QV","Value of Agricultural Production","756","Switzerland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","8179553","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","989580","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","1143506","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","1372766","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","1238551","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","1494592","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","1900891","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","2285194","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","2712200","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","2908095","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","2962373","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","2761549","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","2231655","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","1959422","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","2306753","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","2132624","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","2295676","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","2247067","E","Estimated value"
"QV","Value of Agricultural Production","762","Tajikistan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","2114524","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","17454476","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","19990364","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","22745533","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","31493651","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","33009605","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","30456756","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","39621587","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","50235209","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","48036726","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","45611002","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","40538831","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","36150758","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","37315501","E","Estimated value"
"QV","Value of Agricultural Production","764","Thailand","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","39718020","E","Estimated value"
